Locality,Period,Date,Gite number,Gite number,Positivity,Gite type,Exposition,Vegetation,gps: 30 p,gps: utm,gps: altitude,Gite permeter,Distance from home,Gite nature ,Gite productivity,Water movement,Turbidity gite,Depth,Debris,Predator,Other spinless,Study arm,Treatment number,Deep number,L1-Anopheles spp.,L2-Anopheles spp.,L3-Anopheles spp.,L4-Anopheles spp.,L1-Culex spp.,L2-Culex spp.,L3-Culex spp.,L4-Culex spp.,L1-Aedes spp.,L2-Aedes spp.,L3-Aedes spp.,L4-Aedes spp.,Nymphe,Total.anopheles,Total.culex,Total.aedes,An. L1L2,An. L3L4,Cx.L1L2,Cx.L3L4,Ae.L1L2,Ae.L3L4,dAn. L1L2,dAn. L3L4,dCx.L1L2,dCx.L3L4,dAe.L1L2,dAe.L3L4,dTotal.anopheles,dTotal.culex,dTotal.aedes,dnymph
Nambatiourkaha,rain season,21/04/2019,naavril005,5,water,jar ,sunny,no grassy,222815,1030963,322,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/04/2019,naavril006,6,water,reflew shower ,sunny,no grassy,222654,1029948,320,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/04/2019,naavril007,7,water,reflew shower ,sunny,no grassy,222674,1029875,316,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/04/2019,naavril008,8,water,reflew shower ,sunny,no grassy,222648,1029854,347,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,21/04/2019,naavril009,9,water,reflew shower ,sunny,no grassy,222647,1029719,325,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril010,10,water,pool,sunny,no grassy,222846,1030121,324,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril011,11,water,puddle,sunny,no grassy,222819,1030066,321,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,namars012,12,water,pool,sunny,no grassy,222815,1030963,322,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt02,5,0,0,0,0,13,6,10,16,11,7,12,16,0,0,45,46,91,0,0,19,26,18,28,0,0,3.8,5.2,3.6,0,0,9,9.2
Nambatiourkaha,sun season,21/04/2019,naavril013,13,water,pool,sunny,no grassy,222654,1029948,320,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril014,14,water,puddle,sunny,no grassy,222674,1029875,316,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril015,15,water,pool,sunny,no grassy,222648,1029854,347,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril016,16,water,puddle,sunny,no grassy,222647,1029719,325,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril017,17,water,jar ,sunny,no grassy,222815,1030963,322,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril018,18,water,puddle,sunny,no grassy,222159,1029419,315,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN + Bti,trt02,5,22,16,5,7,0,0,0,0,0,0,0,0,5,50,0,0,50,38,12,0,0,0,0,7.6,2.4,0,0,0,0.48,10,0,0
Nambatiourkaha,sun season,21/04/2019,naavril019,19,water,footprint,sunny,no grassy,222159,1029366,315,< 1 m,100-500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt02,5,16,28,9,6,0,0,0,0,0,0,0,0,5,59,0,0,59,44,15,0,0,0,0,8.8,3,0,0,0,0.6,11.8,0,0
Nambatiourkaha,sun season,21/04/2019,naavril020,20,water,pool,sunny,no grassy,222132,1029503,346,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt02,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,sun season,21/04/2019,naavril021,21,water,pool,sunny,no grassy,222328,1030030,304,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt02,20,5,14,7,3,0,0,0,0,0,0,0,0,5,29,0,0,29,19,10,0,0,0,0,0.95,0.5,0,0,0,0.025,1.45,0,0
Nambatiourkaha,sun season,21/04/2019,naavril022,22,water,puddle,sunny,no grassy,222344,1029987,315,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,beetles,LLIN + Bti,trt02,5,12,9,2,1,0,0,0,0,0,0,0,0,0,24,0,0,24,21,3,0,0,0,0,4.2,0.6,0,0,0,0.12,4.8,0,0
Kolekaha,sun season,19/04/2019,koavril001,1,water,reflew shower ,sunny,no grassy,222563,1027738,339,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,sun season,19/04/2019,koavril002,2,water,reflew shower ,sunny,no grassy,222814,1027761,330,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,sun season,19/04/2019,koavril003,3,water,reflew shower ,sunny,no grassy,222900,1027375,362,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,sun season,19/04/2019,koavril004,4,water,reflew shower ,sunny,no grassy,222750,1027563,329,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,sun season,19/04/2019,koavril005,5,water,village pump,sunny,no grassy,222772,1027625,332,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN,trt02,5,19,24,18,17,0,0,0,0,0,0,0,0,13,78,0,0,78,43,35,0,0,0,0,8.6,7,0,0,0,1.4,15.6,0,0
Kolekaha,sun season,19/04/2019,koavril006,6,water,reflew shower ,sunny,no grassy,222808,1027654,331,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,sun season,19/04/2019,koavril007,7,water,reflew shower ,sunny,no grassy,222765,1027706,340,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,sun season,19/04/2019,koavril011,11,water,footprint,sunny,no grassy,223386,1027799,311,< 1 m,? 500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt02,5,8,12,16,29,19,39,16,39,0,0,0,0,12,65,113,0,178,20,45,58,55,0,0,4,9,11.6,11,0,1.8,13,22.6,0
Kolekaha,sun season,19/04/2019,koavril013,13,water,pond,sunny,tree,223446,1027840,318,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"0,5-1 m",organic matter,fish,annelid,LLIN,trt02,20,14,39,43,24,0,0,0,0,0,0,0,0,15,120,0,0,120,53,67,0,0,0,0,2.65,3.35,0,0,0,0.1675,6,0,0
Kolekaha,sun season,19/04/2019,koavril015,15,water,footprint,sunny,no grassy,223472,1027875,326,< 1 m,? 500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt02,5,7,14,6,12,15,26,56,84,0,0,0,0,43,39,181,0,220,21,18,41,140,0,0,4.2,3.6,8.2,28,0,0.72,7.8,36.2,0
Kolekaha,sun season,19/04/2019,koavril016,16,water,puddle,sunny,no grassy,223491,1027893,324,1-10 m,? 500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt02,10,0,8,2,5,15,13,17,11,0,0,0,0,16,15,56,0,71,8,7,28,28,0,0,0.8,0.7,2.8,2.8,0,0.07,1.5,5.6,0
Kolekaha,sun season,19/04/2019,koavril017,17,water,pond,sunny,tree,223507,1027910,320,? 10 m,? 500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,spider,LLIN,trt02,20,14,9,13,22,0,0,0,0,0,0,0,0,18,58,0,0,58,23,35,0,0,0,0,1.15,1.75,0,0,0,0.0875,2.9,0,0
Kolekaha,sun season,19/04/2019,koavril018,18,water,footprint,sunny,no grassy,223472,1027875,326,< 1 m,? 500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,absent,annelid,LLIN,trt02,5,13,10,38,25,0,0,0,0,0,0,0,0,13,86,0,0,86,23,63,0,0,0,0,4.6,12.6,0,0,0,2.52,17.2,0,0
Lofinekaha,sun season,26/04/2019,loavril001,1,water,reflew shower ,sunny,no grassy,213618,1028186,335,< 1 m,< 100 m,permanent,negative,stagnant,muddy,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril002,2,water,village pump,sunny,no grassy,213608,1028151,329,1-10 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN,trt02,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril003,3,water,village pump,sunny,no grassy,213857,1028238,334,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril004,4,water,reflew shower ,sunny,no grassy,213909,1028090,337,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril005,5,water,reflew shower ,sunny,no grassy,213637,1028171,346,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril006,6,water,reflew shower ,sunny,no grassy,213385,1028191,326,< 1 m,< 100 m,permanent,negative,stagnant,muddy,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril007,7,water,reflew shower ,sunny,no grassy,213569,1028235,345,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril008,8,water,reflew shower ,sunny,no grassy,214007,1028325,332,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt02,5,26,15,36,42,19,27,14,11,0,0,0,0,18,119,71,0,190,41,78,46,25,0,0,8.2,15.6,9.2,5,0,3.12,23.8,14.2,0
Lofinekaha,sun season,26/04/2019,loavril009,9,water,pool,sunny,no grassy,214185,1028507,326,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt02,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril010,10,water,pool,sunny,no grassy,214166,1028494,320,1-10 m,100-500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt02,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,sun season,26/04/2019,loavril011,11,water,pool,sunny,no grassy,214166,1028520,328,? 10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt02,20,0,0,0,0,19,11,4,8,0,0,0,0,11,0,42,0,42,0,0,30,12,0,0,0,0,1.5,0.6,0,0,0,2.1,0
Lofinekaha,sun season,26/04/2019,loavril012,12,water,footprint,sunny,no grassy,214195,1028494,325,< 1 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt02,5,17,28,11,13,12,15,9,13,0,0,0,0,15,69,49,0,118,45,24,27,22,0,0,9,4.8,5.4,4.4,0,0.96,13.8,9.8,0
Lofinekaha,sun season,26/04/2019,loavril014,14,water,footprint,sunny,no grassy,214195,1028494,325,< 1 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt02,5,5,12,28,14,0,0,0,0,0,0,0,0,6,59,0,0,59,17,42,0,0,0,0,3.4,8.4,0,0,0,1.68,11.8,0,0
Lofinekaha,sun season,26/04/2019,loavril015,15,water,footprint,sunny,no grassy,214231,1028486,330,< 1 m,100-500 m,temporary,positive,stagnant,opaque,"< 0,5 m",organic matter,absent,absent,LLIN,trt02,5,11,4,19,27,0,0,0,0,0,0,0,0,4,61,0,0,61,15,46,0,0,0,0,3,9.2,0,0,0,1.84,12.2,0,0
Lofinekaha,sun season,26/04/2019,loavril016,16,water,puddle,sunny,no grassy,214231,1028486,330,1-10 m,100-500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt02,10,5,11,9,6,14,23,16,13,0,0,0,0,7,31,66,0,97,16,15,37,29,0,0,1.6,1.5,3.7,2.9,0,0.15,3.1,6.6,0
Kakologo,rain season,22/05/2019,kamai001,1,water,reflew shower ,sunny,no grassy,215480,1022592,335,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai002,2,water,village pump,sunny,no grassy,215530,1022636,337,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai003,3,water,jar ,sunny,no grassy,215444,1022721,248,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai004,4,water,reflew shower ,sunny,no grassy,215371,1022729,344,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai005,5,water,jar ,sunny,no grassy,215356,1022542,343,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,sun season,21/04/2019,kamai006,6,water,reflew shower ,sunny,no grassy,215404,1022469,341,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,sun season,21/04/2019,kamai007,7,water,village pump,sunny,no grassy,215451,1022520,339,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai008,8,water,jar ,sunny,no grassy,215460,1022365,336,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai009,9,water,jar ,sunny,no grassy,215487,1022625,341,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai010,10,water,reflew shower ,sunny,no grassy,215500,1022809,347,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai011,11,water,reflew shower ,sunny,no grassy,215404,1022665,342,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai012,12,water,pool,sunny,grassy,215935,1022651,321,1-10 m,? 500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt04,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kaavril013,13,water,pool,sunny,grassy,214151,1024139,315,1-10 m,100-500 m,permanent,negative,stagnant,tubid,?1 m,organic matter,fish,mollusk,LLIN + Bti,trt02,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai014,14,water,swamp,sunny,grassy,215856,1022585,325,? 10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,others,LLIN + Bti,trt04,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai015,15,water,swamp,sunny,grassy,215875,1022579,321,1-10 m,100-500 m,temporary,negative,stagnant,muddy,"< 0,5 m",organic matter,aquatic insect,others,LLIN + Bti,trt04,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai016,16,water,pool,sunny,grassy,215953,1022446,315,1-10 m,100-500 m,permanent,negative,stagnant,tubid,"0,5-1 m",organic matter,amphibian,annelid,LLIN + Bti,trt04,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai017,17,water,swamp,sunny,grassy,215978,1022381,317,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,others,LLIN + Bti,trt04,10,4,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,7,6,1,0,0,0,0,0.6,0.1,0,0,0,0.01,0.7,0,0
Kakologo,rain season,22/05/2019,kamai018,18,water,swamp,sunny,grassy,215982,1022295,320,1-10 m,100-500 m,temporary,negative,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,others,LLIN + Bti,trt04,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai019,19,water,swamp,sunny,no grassy,216059,1022132,317,< 1 m,? 500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,others,LLIN + Bti,trt04,5,0,0,0,0,14,6,21,0,0,0,0,0,0,0,41,0,41,0,0,20,21,0,0,0,0,4,4.2,0,0,0,8.2,0
Kakologo,rain season,22/05/2019,kamai020,20,water,pool,sunny,grassy,216061,1022158,315,? 10 m,? 500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt04,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai021,21,water,footprint,sunny,no grassy,216044,1022180,314,< 1 m,? 500 m,temporary,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai022,22,water,footprint,sunny,no grassy,216017,1022259,312,< 1 m,? 500 m,temporary,negative,stagnant,muddy,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai023,23,water,footprint,sunny,no grassy,216013,1022202,316,< 1 m,? 500 m,temporary,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai024,24,water,swamp,sunny,grassy,214110,1024161,305,? 10 m,100-500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,others,LLIN + Bti,trt04,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,22/05/2019,kamai025,25,water,pool,sunny,grassy,214151,1024139,315,1-10 m,? 500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,annelid,LLIN + Bti,trt04,10,0,0,0,0,7,13,4,9,0,0,0,0,5,0,33,0,33,0,0,20,13,0,0,0,0,2,1.3,0,0,0,3.3,0
Kakologo,rain season,22/05/2019,kamai026,26,water,pool,sunny,grassy,214141,1014235,309,1-10 m,100-500 m,permanent,positive,stagnant,tubid,?1 m,organic matter,amphibian,mollusk,LLIN + Bti,trt04,10,12,21,7,3,0,0,0,0,0,0,0,0,0,43,0,0,43,33,10,0,0,0,0,3.3,1,0,0,0,0.1,4.3,0,0
Kakologo,rain season,22/05/2019,kamai027,27,water,swamp,sunny,grassy,214074,1024099,316,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,others,LLIN + Bti,trt04,10,13,17,3,5,19,10,4,2,0,0,0,0,18,38,35,0,73,30,8,29,6,0,0,3,0.8,2.9,0.6,0,0.08,3.8,3.5,0
Kakologo,rain season,22/05/2019,kamai028,28,water,pool,sunny,grassy,214096,1024177,309,1-10 m,? 500 m,permanent,positive,stagnant,tubid,?1 m,organic matter,amphibian,mollusk,LLIN + Bti,trt04,10,24,9,5,3,0,0,0,0,0,0,0,0,0,41,0,0,41,33,8,0,0,0,0,3.3,0.8,0,0,0,0.08,4.1,0,0
Kakologo,rain season,22/05/2019,kamai029,29,water,footprint,sunny,no grassy,215550,1024745,323,< 1 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt04,5,12,8,6,5,15,21,13,6,0,0,0,0,23,31,55,0,86,20,11,36,19,0,0,4,2.2,7.2,3.8,0,0.44,6.2,11,0
