Date,Month,Year,Site #,House #,Basline period=0; intervention period=1,Larviciding site no=0; yes=1,"season (dry=1, long rain=2, short rain =3)",Adults slept in house last night,Children slept in house last night,total sleepers,Insecticide sprayed last night,Coil used last night,Treated net used last night in house,GAMBIAE males,GA empty,GA Fed,GA H gravid,GA gravid,GA TOT,Fed An ambiae per person,FUNESTUS males,FU empty,FU Fed,FU H gravid,FU gravid,FU TOT,Fed An funestus per person,CULEX males,CU empty,CU Fed,CU H gravid,CU gravid,CU TOT,Fed Culex per person,RUFIPES males,RU empty,RU Fed,RU H gra,RU gravid,RU TOT,Fed An rufipes per person
3/18/05,3,2005,1,10,0,1,2,2,0,2,0,0,0,3,1,5,2,0,11,2.5,5,0,0,0,0,5,0,16,0,2,0,7,25,1,0,0,0,0,0,0,0
4/22/05,4,2005,1,1,0,1,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,3,1,1,0,0,5,0.2,0,0,0,0,0,0,0
4/22/05,4,2005,1,2,0,1,2,1,0,1,0,0,0,3,0,4,0,3,10,4,0,0,1,0,0,1,1,37,9,5,4,3,58,5,0,0,0,0,0,0,0
4/22/05,4,2005,1,3,0,1,2,2,4,6,0,0,0,0,0,4,1,2,7,0.666666667,0,0,0,0,0,0,0,17,13,4,7,14,55,0.666666667,0,0,0,0,0,0,0
4/22/05,4,2005,1,4,0,1,2,1,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,7,0,0,0,0,0,0,0,0
4/22/05,4,2005,1,5,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,1,1,18,0.5,0,0,0,0,0,0,0
4/22/05,4,2005,1,6,0,1,2,2,2,4,0,0,0,11,0,4,3,2,20,1,0,0,0,0,0,0,0,15,0,2,0,0,17,0.5,0,0,0,0,0,0,0
4/22/05,4,2005,1,7,0,1,2,2,4,6,0,0,0,0,0,3,1,6,10,0.5,0,0,0,0,0,0,0,28,8,4,6,15,61,0.666666667,0,0,0,0,0,0,0
4/22/05,4,2005,1,8,0,1,2,2,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,29,13,4,1,10,57,2,0,0,0,0,0,0,0
4/22/05,4,2005,1,9,0,1,2,2,3,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12,6,4,2,11,35,0.8,0,0,0,0,0,0,0
4/22/05,4,2005,1,10,0,1,2,2,0,2,0,0,0,2,0,2,0,0,4,1,1,0,0,0,0,1,0,31,17,9,7,14,78,4.5,0,0,0,0,0,0,0
5/26/05,5,2005,1,1,0,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,0,9,1.666666667,0,0,0,0,0,0,0
5/26/05,5,2005,1,2,0,1,2,1,1,2,0,0,0,5,0,1,1,7,14,0.5,0,0,0,2,0,2,0,0,2,3,0,2,7,1.5,0,0,0,0,0,0,0
5/26/05,5,2005,1,3,0,1,2,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5/26/05,5,2005,1,4,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/05,5,2005,1,5,0,1,2,2,2,4,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,8,2,2,1,5,18,0.5,0,0,0,0,0,0,0
5/26/05,5,2005,1,6,0,1,2,2,4,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,2,3,2,10,0.333333333,0,0,0,0,0,0,0
5/26/05,5,2005,1,7,0,1,2,2,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0.25,0,0,0,0,0,0,0
5/26/05,5,2005,1,8,0,1,2,2,2,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5,2,7,4,3,21,1.75,0,0,0,0,0,0,0
5/26/05,5,2005,1,9,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,0,0,0,0,0,0,0,0
5/26/05,5,2005,1,10,0,1,2,2,0,2,0,0,0,0,2,2,2,0,6,1,1,1,1,0,0,3,0.5,1,0,0,0,2,3,0,0,0,0,0,0,0,0
6/24/05,6,2005,1,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,9,1,0,0,0,0,0,0,0
6/24/05,6,2005,1,2,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,7,5,6,35,2.333333333,0,0,0,0,0,0,0
6/24/05,6,2005,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,10,2,0,0,0,0,0,0,0
6/24/05,6,2005,1,4,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,2,1,14,2.333333333,0,0,0,0,0,0,0
6/24/05,6,2005,1,5,0,1,1,2,2,4,0,0,0,0,0,1,0,1,2,0.25,0,0,1,0,0,1,0.25,14,10,13,15,6,58,3.25,0,0,0,0,0,0,0
6/24/05,6,2005,1,6,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,10,0.666666667,0,0,0,0,0,0,0
6/24/05,6,2005,1,7,0,1,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,11,15,7,47,1.833333333,0,0,0,0,0,0,0
6/24/05,6,2005,1,8,0,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,38,12,2,5,15,72,1,0,0,0,0,0,0,0
6/24/05,6,2005,1,9,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,5,2,7,45,2.5,0,0,0,0,0,0,0
6/24/05,6,2005,1,10,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,11,3,8,63,5.5,0,0,0,0,0,0,0
7/22/05,7,2005,1,1,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,4,20,1,0,0,0,0,0,0,0
7/22/05,7,2005,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,1,3,8,22,0.5,0,0,0,0,0,0,0
7/22/05,7,2005,1,3,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25,1,0,1,1,8,11,0.25,0,0,0,0,0,0,0
7/22/05,7,2005,1,4,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,4,11,35,2.5,0,0,0,0,0,0,0
7/22/05,7,2005,1,5,1,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,2,2,3,15,0.4,0,0,0,0,0,0,0
7/22/05,7,2005,1,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,7,7,39,3.25,0,0,0,0,0,0,0
7/22/05,7,2005,1,7,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0,0
7/22/05,7,2005,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,6,2,12,50,6,0,0,0,0,0,0,0
7/22/05,7,2005,1,9,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,3,22,0,0,0,0,0,0,0,0
7/22/05,7,2005,1,10,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,15,25,2,0,0,0,0,0,0,0
23/08/2005,8,2005,1,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23/08/2005,8,2005,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,5,0.5,0,0,0,0,0,0,0
23/08/2005,8,2005,1,3,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,7,0.5,0,0,0,0,0,0,0
23/08/2005,8,2005,1,4,1,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0,0
23/08/2005,8,2005,1,5,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,3,10,0.5,0,0,0,0,0,0,0
23/08/2005,8,2005,1,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,6,0.25,0,0,0,0,0,0,0
23/08/2005,8,2005,1,7,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2005,8,2005,1,8,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,2,14,1,0,0,0,0,0,0,0
23/08/2005,8,2005,1,9,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2005,8,2005,1,10,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,1,1,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,2,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,3,1,1,3,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,4,1,1,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.5,0,0,0,0,0,0,0
22/09/2005,9,2005,1,5,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,1,0,0,0,0,0,0,0
22/09/2005,9,2005,1,6,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,7,1,1,3,1,3,4,0,0,1,0,0,1,0,0,1,0.25,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,8,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,9,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22/09/2005,9,2005,1,10,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,11,2,0,0,0,0,0,0,0
25/10/2005,10,2005,1,1,1,1,3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,2,1,1,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,3,1,1,3,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,4,1,1,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,5,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,5,7,25,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,6,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,1,1,18,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,7,1,1,3,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,8,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,9,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2005,10,2005,1,10,1,1,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,13,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,1,1,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,2,1,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,3,1,1,3,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,4,1,1,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,5,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,6,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,7,1,1,3,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,8,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,6,1,0,0,0,0,0,0,0
30/11/2005,11,2005,1,9,1,1,3,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2005,11,2005,1,10,1,1,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,8,1,0,0,0,0,0,0,0
14/12/2005,12,2005,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,2,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,2,14,0.25,0,0,0,0,0,0,0
14/12/2005,12,2005,1,3,1,1,1,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,4,1,1,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,10,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,5,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,7,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,8,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
14/12/2005,12,2005,1,10,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,5,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,2,1,1,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,3,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,4,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,5,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,6,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,7,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,8,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,9,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2006,1,2006,1,10,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0,10,1.5,0,0,0,0,0,0,0
23/02/2006,2,2006,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,3,1,1,1,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,4,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,5,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,8,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,7,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/02/2006,2,2006,1,10,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0.25,0,0,0,0,0,0,0
24/03/2006,3,2006,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,3,1,1,2,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,4,1,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,5,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,5,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,6,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,7,1,1,2,2,3,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0,0
24/03/2006,3,2006,1,8,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,9,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0
24/03/2006,3,2006,1,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,1,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,3,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0.4,0,0,0,0,0,0,0
25/04/2006,4,2006,1,4,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0,0
25/04/2006,4,2006,1,5,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,6,1,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,7,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,8,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,9,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0
25/04/2006,4,2006,1,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,9,0,0,0,0,0,0,0,0
25/05/2006,5,2006,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,9,0,0,0,0,0,0,0,0
25/05/2006,5,2006,1,2,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,20,11,43,0,0,0,0,0,0,0,0
25/05/2006,5,2006,1,3,1,1,2,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,0,22,0.6,0,0,0,0,0,0,0
25/05/2006,5,2006,1,4,1,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,25,0,46,0.75,0,0,0,0,0,0,0
25/05/2006,5,2006,1,5,1,1,2,2,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,20,12,24,17,6,79,6,0,0,0,0,0,0,0
25/05/2006,5,2006,1,6,1,1,2,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,7,1,5,40,1.75,0,0,0,0,0,0,0
25/05/2006,5,2006,1,7,1,1,2,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
25/05/2006,5,2006,1,8,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,2,0,39,2,0,0,0,0,0,0,0
25/05/2006,5,2006,1,9,1,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,12,0,48,0,0,0,0,0,0,0,0
25/05/2006,5,2006,1,10,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,8,2,22,0.5,0,0,0,0,0,0,0
30/06/2006,6,2006,1,1,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,15,0,34,3.666666667,0,0,0,0,0,0,0
30/06/2006,6,2006,1,2,1,1,1,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,2,1,0,7,1,0,0,0,0,0,0,0
30/06/2006,6,2006,1,3,1,1,1,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30/06/2006,6,2006,1,4,1,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,7,21,2.4,0,0,0,0,0,0,0
30/06/2006,6,2006,1,5,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,13,0,0,0,0,0,0,0,0
30/06/2006,6,2006,1,6,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,14,0,30,0.5,0,0,0,0,0,0,0
30/06/2006,6,2006,1,7,1,1,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,14,0,36,2,0,0,0,0,0,0,0
30/06/2006,6,2006,1,8,1,1,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,14,7,44,4.333333333,0,0,0,0,0,0,0
30/06/2006,6,2006,1,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,12,20,0,60,12,0,0,0,0,0,0,0
30/06/2006,6,2006,1,10,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,7,0,23,0,0,0,0,0,0,0,0
